Date,Symbol,Reasoning,Max % Move,Close % Move,Hit >=10%?
2026-01-25,BCHUSDT,Structural match with historical BCHUSDT expansion DNA.,0.39,-3.61,NO
2026-01-25,BMTUSDT,Structural match with historical BMTUSDT expansion DNA.,2.62,-3.06,NO
2026-01-25,FLOKIUSDT,Structural match with historical FLOKIUSDT expansion DNA.,0.39,-5.92,NO
2026-01-25,HBARUSDT,Structural match with historical HBARUSDT expansion DNA.,0.24,-4.8,NO
2026-01-25,HYPERUSDT,Structural match with historical HYPERUSDT expansion DNA.,8.3,-2.0,NO
2026-01-25,SANTOSUSDT,Structural match with historical SANTOSUSDT expansion DNA.,2.28,-6.28,NO
2026-01-25,IOTAUSDT,Structural match with historical IOTAUSDT expansion DNA.,0.45,-5.99,NO
2026-01-25,KSMUSDT,Structural match with historical KSMUSDT expansion DNA.,0.59,-5.48,NO
2026-01-25,WANUSDT,Structural match with historical WANUSDT expansion DNA.,0.14,-3.51,NO
2026-01-25,WUSDT,Structural match with historical WUSDT expansion DNA.,2.33,-6.64,NO
2026-01-25,ADXUSDT,Structural match with historical ADXUSDT expansion DNA.,0.22,-6.16,NO
2026-01-25,SANDUSDT,Structural match with historical SANDUSDT expansion DNA.,0.13,-12.58,NO
2026-01-25,ARBUSDT,Structural match with historical ARBUSDT expansion DNA.,0.51,-5.1,NO
2026-01-25,KAITOUSDT,Structural match with historical KAITOUSDT expansion DNA.,-0.05,-7.5,NO
2026-01-25,CKBUSDT,Structural match with historical CKBUSDT expansion DNA.,2.61,-5.94,NO
2026-01-25,TKOUSDT,Structural match with historical TKOUSDT expansion DNA.,0.62,-4.1,NO
2026-01-25,CGPTUSDT,Structural match with historical CGPTUSDT expansion DNA.,1.42,-8.42,NO
2026-01-25,BANKUSDT,Structural match with historical BANKUSDT expansion DNA.,6.32,3.95,NO
2026-01-25,1000CATUSDT,Structural match with historical 1000CATUSDT expansion DNA.,0.37,-9.16,NO
2026-01-25,MIRAUSDT,Structural match with historical MIRAUSDT expansion DNA.,34.94,-10.34,YES
2026-01-25,KAVAUSDT,Structural match with historical KAVAUSDT expansion DNA.,0.99,-7.28,NO
2026-01-25,SYNUSDT,Structural match with historical SYNUSDT expansion DNA.,0.95,-3.98,NO
2026-01-25,HOTUSDT,Structural match with historical HOTUSDT expansion DNA.,0.42,-4.19,NO
2026-01-25,SOLVUSDT,Structural match with historical SOLVUSDT expansion DNA.,5.66,-5.74,NO
2026-01-25,OGNUSDT,Structural match with historical OGNUSDT expansion DNA.,0.33,-5.59,NO
2026-01-25,TRXUSDT,Structural match with historical TRXUSDT expansion DNA.,1.15,0.1,NO
2026-01-25,WALUSDT,Structural match with historical WALUSDT expansion DNA.,5.61,-6.39,NO
2026-01-25,BATUSDT,Structural match with historical BATUSDT expansion DNA.,1.01,-7.04,NO
2026-01-25,SUSHIUSDT,Structural match with historical SUSHIUSDT expansion DNA.,0.16,-6.19,NO
2026-01-25,ORDIUSDT,Structural match with historical ORDIUSDT expansion DNA.,0.57,-6.88,NO
2026-01-25,BANANAUSDT,Structural match with historical BANANAUSDT expansion DNA.,29.48,1.79,YES
2026-01-25,OPENUSDT,Structural match with historical OPENUSDT expansion DNA.,2.52,-17.66,NO
2026-01-26,FORMUSDT,Structural match with historical FORMUSDT expansion DNA.,4.44,3.42,NO
2026-01-26,MDTUSDT,Structural match with historical MDTUSDT expansion DNA.,17.42,0.17,YES
2026-01-26,AUSDT,Structural match with historical AUSDT expansion DNA.,2.18,1.09,NO
2026-01-26,STORJUSDT,Structural match with historical STORJUSDT expansion DNA.,4.52,4.02,NO
2026-01-26,VANRYUSDT,Structural match with historical VANRYUSDT expansion DNA.,9.72,6.94,NO
2026-01-26,OPUSDT,Structural match with historical OPUSDT expansion DNA.,5.3,3.94,NO
2026-01-26,SUNUSDT,Structural match with historical SUNUSDT expansion DNA.,0.24,-5.09,NO
2026-01-26,RENDERUSDT,Structural match with historical RENDERUSDT expansion DNA.,5.56,1.5,NO
2026-01-26,PENDLEUSDT,Structural match with historical PENDLEUSDT expansion DNA.,6.98,4.66,NO
2026-01-26,CRVUSDT,Structural match with historical CRVUSDT expansion DNA.,4.21,3.11,NO
2026-01-26,OGUSDT,Structural match with historical OGUSDT expansion DNA.,3.0,2.64,NO
2026-01-26,ETHFIUSDT,Structural match with historical ETHFIUSDT expansion DNA.,7.22,5.99,NO
2026-01-26,USTCUSDT,Structural match with historical USTCUSDT expansion DNA.,4.35,3.86,NO
2026-01-26,ALCXUSDT,Structural match with historical ALCXUSDT expansion DNA.,5.78,3.19,NO
2026-01-26,BCHUSDT,Structural match with historical BCHUSDT expansion DNA.,1.94,1.14,NO
2026-01-26,BMTUSDT,Structural match with historical BMTUSDT expansion DNA.,3.6,3.15,NO
2026-01-26,FLOKIUSDT,Structural match with historical FLOKIUSDT expansion DNA.,4.72,2.74,NO
2026-01-26,HBARUSDT,Structural match with historical HBARUSDT expansion DNA.,4.57,3.22,NO
2026-01-26,HYPERUSDT,Structural match with historical HYPERUSDT expansion DNA.,4.4,2.85,NO
2026-01-26,SANTOSUSDT,Structural match with historical SANTOSUSDT expansion DNA.,5.89,5.13,NO
2026-01-26,IOTAUSDT,Structural match with historical IOTAUSDT expansion DNA.,5.53,3.85,NO
2026-01-26,KSMUSDT,Structural match with historical KSMUSDT expansion DNA.,7.05,5.64,NO
2026-01-26,WANUSDT,Structural match with historical WANUSDT expansion DNA.,18.05,4.8,YES
2026-01-26,WUSDT,Structural match with historical WUSDT expansion DNA.,6.05,4.27,NO
2026-01-26,ADXUSDT,Structural match with historical ADXUSDT expansion DNA.,4.72,4.49,NO
2026-01-26,SANDUSDT,Structural match with historical SANDUSDT expansion DNA.,6.15,2.15,NO
2026-01-26,ARBUSDT,Structural match with historical ARBUSDT expansion DNA.,3.59,1.67,NO
2026-01-26,KAITOUSDT,Structural match with historical KAITOUSDT expansion DNA.,6.2,4.25,NO
2026-01-26,CKBUSDT,Structural match with historical CKBUSDT expansion DNA.,4.1,2.65,NO
2026-01-26,TKOUSDT,Structural match with historical TKOUSDT expansion DNA.,4.27,2.46,NO
2026-01-26,CGPTUSDT,Structural match with historical CGPTUSDT expansion DNA.,5.44,3.92,NO
2026-01-26,BANKUSDT,Structural match with historical BANKUSDT expansion DNA.,7.79,0.95,NO
2026-01-26,1000CATUSDT,Structural match with historical 1000CATUSDT expansion DNA.,6.45,5.24,NO
2026-01-26,MIRAUSDT,Structural match with historical MIRAUSDT expansion DNA.,21.45,-1.23,YES
2026-01-26,KAVAUSDT,Structural match with historical KAVAUSDT expansion DNA.,5.46,3.33,NO
2026-01-26,SYNUSDT,Structural match with historical SYNUSDT expansion DNA.,5.92,3.55,NO
2026-01-26,HOTUSDT,Structural match with historical HOTUSDT expansion DNA.,16.19,4.38,YES
2026-01-26,SOLVUSDT,Structural match with historical SOLVUSDT expansion DNA.,2.19,-2.44,NO
2026-01-26,OGNUSDT,Structural match with historical OGNUSDT expansion DNA.,5.92,4.88,NO
2026-01-26,TRXUSDT,Structural match with historical TRXUSDT expansion DNA.,0.54,0.3,NO
2026-01-26,WALUSDT,Structural match with historical WALUSDT expansion DNA.,4.16,3.25,NO
2026-01-26,BATUSDT,Structural match with historical BATUSDT expansion DNA.,7.81,4.86,NO
2026-01-26,SUSHIUSDT,Structural match with historical SUSHIUSDT expansion DNA.,7.51,4.21,NO
2026-01-26,ORDIUSDT,Structural match with historical ORDIUSDT expansion DNA.,5.41,3.92,NO
2026-01-26,BANANAUSDT,Structural match with historical BANANAUSDT expansion DNA.,7.2,0.16,NO
2026-01-26,OPENUSDT,Structural match with historical OPENUSDT expansion DNA.,13.62,11.47,YES
2026-01-27,FORMUSDT,Structural match with historical FORMUSDT expansion DNA.,1.53,-1.46,NO
2026-01-27,MDTUSDT,Structural match with historical MDTUSDT expansion DNA.,5.94,0.99,NO
2026-01-27,AUSDT,Structural match with historical AUSDT expansion DNA.,-0.09,-1.62,NO
2026-01-27,STORJUSDT,Structural match with historical STORJUSDT expansion DNA.,3.0,-1.1,NO
2026-01-27,SAHARAUSDT,Structural match with historical SAHARAUSDT expansion DNA.,0.04,-3.61,NO
2026-01-27,VANRYUSDT,Structural match with historical VANRYUSDT expansion DNA.,2.6,-2.6,NO
2026-01-27,OPUSDT,Structural match with historical OPUSDT expansion DNA.,0.87,-1.04,NO
2026-01-27,SUNUSDT,Structural match with historical SUNUSDT expansion DNA.,0.05,-7.97,NO
2026-01-27,RENDERUSDT,Structural match with historical RENDERUSDT expansion DNA.,1.05,-4.58,NO
2026-01-27,PENDLEUSDT,Structural match with historical PENDLEUSDT expansion DNA.,0.78,-2.69,NO
2026-01-27,CRVUSDT,Structural match with historical CRVUSDT expansion DNA.,0.23,-4.17,NO
2026-01-27,OGUSDT,Structural match with historical OGUSDT expansion DNA.,2.14,-2.9,NO
2026-01-27,ETHFIUSDT,Structural match with historical ETHFIUSDT expansion DNA.,0.66,-1.99,NO
2026-01-27,USTCUSDT,Structural match with historical USTCUSDT expansion DNA.,0.47,-2.48,NO
2026-01-27,ALCXUSDT,Structural match with historical ALCXUSDT expansion DNA.,0.59,-2.06,NO
2026-01-27,BCHUSDT,Structural match with historical BCHUSDT expansion DNA.,3.47,1.68,NO
2026-01-27,BMTUSDT,Structural match with historical BMTUSDT expansion DNA.,0.0,-3.06,NO
2026-01-27,FLOKIUSDT,Structural match with historical FLOKIUSDT expansion DNA.,1.68,-0.99,NO
2026-01-27,HBARUSDT,Structural match with historical HBARUSDT expansion DNA.,0.99,-1.03,NO
2026-01-27,HYPERUSDT,Structural match with historical HYPERUSDT expansion DNA.,0.0,-2.14,NO
2026-01-27,SANTOSUSDT,Structural match with historical SANTOSUSDT expansion DNA.,3.55,-0.43,NO
2026-01-27,IOTAUSDT,Structural match with historical IOTAUSDT expansion DNA.,0.58,-2.66,NO
2026-01-27,KSMUSDT,Structural match with historical KSMUSDT expansion DNA.,0.74,-1.63,NO
2026-01-27,WANUSDT,Structural match with historical WANUSDT expansion DNA.,0.69,-1.25,NO
2026-01-27,WUSDT,Structural match with historical WUSDT expansion DNA.,0.34,-2.73,NO
2026-01-27,ADXUSDT,Structural match with historical ADXUSDT expansion DNA.,0.44,-1.76,NO
2026-01-27,SANDUSDT,Structural match with historical SANDUSDT expansion DNA.,3.31,-4.67,NO
2026-01-27,ARBUSDT,Structural match with historical ARBUSDT expansion DNA.,0.94,-1.53,NO
2026-01-27,KAITOUSDT,Structural match with historical KAITOUSDT expansion DNA.,1.14,-0.9,NO
2026-01-27,CKBUSDT,Structural match with historical CKBUSDT expansion DNA.,1.91,-2.37,NO
2026-01-27,TKOUSDT,Structural match with historical TKOUSDT expansion DNA.,3.16,-1.26,NO
2026-01-27,CGPTUSDT,Structural match with historical CGPTUSDT expansion DNA.,0.79,-3.71,NO
2026-01-27,BANKUSDT,Structural match with historical BANKUSDT expansion DNA.,0.38,-4.71,NO
2026-01-27,1000CATUSDT,Structural match with historical 1000CATUSDT expansion DNA.,1.92,-0.77,NO
2026-01-27,MIRAUSDT,Structural match with historical MIRAUSDT expansion DNA.,2.8,-5.14,NO
2026-01-27,KAVAUSDT,Structural match with historical KAVAUSDT expansion DNA.,0.77,-2.32,NO
2026-01-27,SYNUSDT,Structural match with historical SYNUSDT expansion DNA.,0.19,-3.62,NO
2026-01-27,HOTUSDT,Structural match with historical HOTUSDT expansion DNA.,1.47,-1.89,NO
2026-01-27,SOLVUSDT,Structural match with historical SOLVUSDT expansion DNA.,2.66,0.5,NO
2026-01-27,OGNUSDT,Structural match with historical OGNUSDT expansion DNA.,1.0,-1.33,NO
2026-01-27,TRXUSDT,Structural match with historical TRXUSDT expansion DNA.,0.03,-0.98,NO
2026-01-27,WALUSDT,Structural match with historical WALUSDT expansion DNA.,0.48,-2.9,NO
2026-01-27,BATUSDT,Structural match with historical BATUSDT expansion DNA.,1.95,-2.18,NO
2026-01-27,SUSHIUSDT,Structural match with historical SUSHIUSDT expansion DNA.,1.11,-1.55,NO
2026-01-27,ORDIUSDT,Structural match with historical ORDIUSDT expansion DNA.,0.61,-1.63,NO
2026-01-27,BANANAUSDT,Structural match with historical BANANAUSDT expansion DNA.,3.83,0.96,NO
2026-01-28,FORMUSDT,Structural match with historical FORMUSDT expansion DNA.,1.26,0.77,NO
2026-01-28,MDTUSDT,Structural match with historical MDTUSDT expansion DNA.,4.33,4.24,NO
2026-01-28,AUSDT,Structural match with historical AUSDT expansion DNA.,0.91,0.91,NO
2026-01-28,STORJUSDT,Structural match with historical STORJUSDT expansion DNA.,2.08,1.92,NO
2026-01-28,SAHARAUSDT,Structural match with historical SAHARAUSDT expansion DNA.,7.4,5.38,NO
2026-01-28,VANRYUSDT,Structural match with historical VANRYUSDT expansion DNA.,4.0,4.0,NO
2026-01-28,OPUSDT,Structural match with historical OPUSDT expansion DNA.,2.58,2.37,NO
2026-01-28,SUNUSDT,Structural match with historical SUNUSDT expansion DNA.,-2.28,-2.72,NO
2026-01-28,RENDERUSDT,Structural match with historical RENDERUSDT expansion DNA.,3.2,2.7,NO
2026-01-28,PENDLEUSDT,Structural match with historical PENDLEUSDT expansion DNA.,1.7,1.59,NO
2026-01-28,CRVUSDT,Structural match with historical CRVUSDT expansion DNA.,1.88,1.76,NO
2026-01-28,OGUSDT,Structural match with historical OGUSDT expansion DNA.,1.84,1.59,NO
2026-01-28,ETHFIUSDT,Structural match with historical ETHFIUSDT expansion DNA.,8.31,7.46,NO
2026-01-28,USTCUSDT,Structural match with historical USTCUSDT expansion DNA.,2.38,2.23,NO
2026-01-28,ALCXUSDT,Structural match with historical ALCXUSDT expansion DNA.,4.66,4.51,NO
2026-01-28,BCHUSDT,Structural match with historical BCHUSDT expansion DNA.,2.11,2.04,NO
2026-01-28,BMTUSDT,Structural match with historical BMTUSDT expansion DNA.,2.7,2.7,NO
2026-01-28,FLOKIUSDT,Structural match with historical FLOKIUSDT expansion DNA.,2.31,2.04,NO
2026-01-28,HBARUSDT,Structural match with historical HBARUSDT expansion DNA.,2.61,2.55,NO
2026-01-28,HYPERUSDT,Structural match with historical HYPERUSDT expansion DNA.,3.32,2.91,NO
2026-01-28,SANTOSUSDT,Structural match with historical SANTOSUSDT expansion DNA.,2.45,2.28,NO
2026-01-28,IOTAUSDT,Structural match with historical IOTAUSDT expansion DNA.,4.4,3.69,NO
2026-01-28,KSMUSDT,Structural match with historical KSMUSDT expansion DNA.,2.56,2.56,NO
2026-01-28,WANUSDT,Structural match with historical WANUSDT expansion DNA.,2.25,2.25,NO
2026-01-28,WUSDT,Structural match with historical WUSDT expansion DNA.,2.11,1.75,NO
2026-01-28,ADXUSDT,Structural match with historical ADXUSDT expansion DNA.,0.9,0.9,NO
2026-01-28,SANDUSDT,Structural match with historical SANDUSDT expansion DNA.,2.21,2.13,NO
2026-01-28,ARBUSDT,Structural match with historical ARBUSDT expansion DNA.,2.63,2.51,NO
2026-01-28,KAITOUSDT,Structural match with historical KAITOUSDT expansion DNA.,5.37,4.93,NO
2026-01-28,CKBUSDT,Structural match with historical CKBUSDT expansion DNA.,3.83,3.83,NO
2026-01-28,TKOUSDT,Structural match with historical TKOUSDT expansion DNA.,4.87,4.61,NO
2026-01-28,CGPTUSDT,Structural match with historical CGPTUSDT expansion DNA.,2.51,2.37,NO
2026-01-28,BANKUSDT,Structural match with historical BANKUSDT expansion DNA.,1.19,1.19,NO
2026-01-28,1000CATUSDT,Structural match with historical 1000CATUSDT expansion DNA.,2.7,2.32,NO
2026-01-28,MIRAUSDT,Structural match with historical MIRAUSDT expansion DNA.,1.64,0.82,NO
2026-01-28,KAVAUSDT,Structural match with historical KAVAUSDT expansion DNA.,3.56,3.17,NO
2026-01-28,SYNUSDT,Structural match with historical SYNUSDT expansion DNA.,3.56,3.56,NO
2026-01-28,HOTUSDT,Structural match with historical HOTUSDT expansion DNA.,1.71,1.71,NO
2026-01-28,SOLVUSDT,Structural match with historical SOLVUSDT expansion DNA.,6.46,6.29,NO
2026-01-28,OGNUSDT,Structural match with historical OGNUSDT expansion DNA.,3.03,3.03,NO
2026-01-28,TRXUSDT,Structural match with historical TRXUSDT expansion DNA.,0.34,0.17,NO
2026-01-28,WALUSDT,Structural match with historical WALUSDT expansion DNA.,1.25,1.08,NO
2026-01-28,BATUSDT,Structural match with historical BATUSDT expansion DNA.,2.34,2.34,NO
2026-01-28,SUSHIUSDT,Structural match with historical SUSHIUSDT expansion DNA.,3.8,3.56,NO
2026-01-28,ORDIUSDT,Structural match with historical ORDIUSDT expansion DNA.,3.06,2.67,NO
2026-01-28,BANANAUSDT,Structural match with historical BANANAUSDT expansion DNA.,1.42,1.42,NO
2026-01-28,OPENUSDT,Structural match with historical OPENUSDT expansion DNA.,2.24,1.62,NO
2026-01-29,FORMUSDT,Structural match with historical FORMUSDT expansion DNA.,-0.35,-3.01,NO
2026-01-29,MDTUSDT,Structural match with historical MDTUSDT expansion DNA.,-1.49,-2.58,NO
2026-01-29,AUSDT,Structural match with historical AUSDT expansion DNA.,-0.27,-3.71,NO
2026-01-29,STORJUSDT,Structural match with historical STORJUSDT expansion DNA.,-1.72,-4.7,NO
2026-01-29,SAHARAUSDT,Structural match with historical SAHARAUSDT expansion DNA.,27.76,-3.51,YES
2026-01-29,VANRYUSDT,Structural match with historical VANRYUSDT expansion DNA.,0.0,-4.1,NO
2026-01-29,OPUSDT,Structural match with historical OPUSDT expansion DNA.,0.2,-5.04,NO
2026-01-29,SUNUSDT,Structural match with historical SUNUSDT expansion DNA.,8.04,4.39,NO
2026-01-29,RENDERUSDT,Structural match with historical RENDERUSDT expansion DNA.,7.79,-2.2,NO
2026-01-29,PENDLEUSDT,Structural match with historical PENDLEUSDT expansion DNA.,5.91,2.93,NO
2026-01-29,CRVUSDT,Structural match with historical CRVUSDT expansion DNA.,2.37,-2.17,NO
2026-01-29,OGUSDT,Structural match with historical OGUSDT expansion DNA.,-0.14,-3.59,NO
2026-01-29,ETHFIUSDT,Structural match with historical ETHFIUSDT expansion DNA.,-1.74,-5.68,NO
2026-01-29,USTCUSDT,Structural match with historical USTCUSDT expansion DNA.,-1.09,-4.98,NO
2026-01-29,ALCXUSDT,Structural match with historical ALCXUSDT expansion DNA.,-2.59,-4.89,NO
2026-01-29,BCHUSDT,Structural match with historical BCHUSDT expansion DNA.,-1.5,-3.4,NO
2026-01-29,BMTUSDT,Structural match with historical BMTUSDT expansion DNA.,-2.63,-6.05,NO
2026-01-29,FLOKIUSDT,Structural match with historical FLOKIUSDT expansion DNA.,-0.59,-3.78,NO
2026-01-29,HBARUSDT,Structural match with historical HBARUSDT expansion DNA.,-0.73,-3.68,NO
2026-01-29,HYPERUSDT,Structural match with historical HYPERUSDT expansion DNA.,1.89,-1.34,NO
2026-01-29,SANTOSUSDT,Structural match with historical SANTOSUSDT expansion DNA.,-1.05,-9.58,NO
2026-01-29,IOTAUSDT,Structural match with historical IOTAUSDT expansion DNA.,-1.26,-3.33,NO
2026-01-29,KSMUSDT,Structural match with historical KSMUSDT expansion DNA.,0.29,-2.35,NO
2026-01-29,WANUSDT,Structural match with historical WANUSDT expansion DNA.,-0.55,-1.79,NO
2026-01-29,WUSDT,Structural match with historical WUSDT expansion DNA.,1.03,-3.1,NO
2026-01-29,ADXUSDT,Structural match with historical ADXUSDT expansion DNA.,-1.22,-3.45,NO
2026-01-29,SANDUSDT,Structural match with historical SANDUSDT expansion DNA.,-4.56,-8.43,NO
2026-01-29,ARBUSDT,Structural match with historical ARBUSDT expansion DNA.,0.41,-4.08,NO
2026-01-29,KAITOUSDT,Structural match with historical KAITOUSDT expansion DNA.,1.07,-3.81,NO
2026-01-29,CKBUSDT,Structural match with historical CKBUSDT expansion DNA.,-3.65,-6.85,NO
2026-01-29,TKOUSDT,Structural match with historical TKOUSDT expansion DNA.,-2.94,-5.88,NO
2026-01-29,CGPTUSDT,Structural match with historical CGPTUSDT expansion DNA.,-0.5,-4.94,NO
2026-01-29,BANKUSDT,Structural match with historical BANKUSDT expansion DNA.,3.52,1.56,NO
2026-01-29,1000CATUSDT,Structural match with historical 1000CATUSDT expansion DNA.,-1.51,-6.04,NO
2026-01-29,MIRAUSDT,Structural match with historical MIRAUSDT expansion DNA.,6.18,0.57,NO
2026-01-29,KAVAUSDT,Structural match with historical KAVAUSDT expansion DNA.,-1.02,-4.86,NO
2026-01-29,SYNUSDT,Structural match with historical SYNUSDT expansion DNA.,38.17,18.7,YES
2026-01-29,HOTUSDT,Structural match with historical HOTUSDT expansion DNA.,-1.05,-3.57,NO
2026-01-29,SOLVUSDT,Structural match with historical SOLVUSDT expansion DNA.,-3.5,-6.0,NO
2026-01-29,OGNUSDT,Structural match with historical OGNUSDT expansion DNA.,-0.98,-4.48,NO
2026-01-29,TRXUSDT,Structural match with historical TRXUSDT expansion DNA.,0.48,0.24,NO
2026-01-29,WALUSDT,Structural match with historical WALUSDT expansion DNA.,0.08,-4.27,NO
2026-01-29,BATUSDT,Structural match with historical BATUSDT expansion DNA.,-0.8,-6.69,NO
2026-01-29,SUSHIUSDT,Structural match with historical SUSHIUSDT expansion DNA.,-0.23,-4.82,NO
2026-01-29,ORDIUSDT,Structural match with historical ORDIUSDT expansion DNA.,-0.98,-2.98,NO
2026-01-29,BANANAUSDT,Structural match with historical BANANAUSDT expansion DNA.,-2.03,-5.15,NO
2026-01-29,OPENUSDT,Structural match with historical OPENUSDT expansion DNA.,-1.41,-6.37,NO
2026-01-30,FORMUSDT,Structural match with historical FORMUSDT expansion DNA.,-3.33,-3.47,NO
2026-01-30,MDTUSDT,Structural match with historical MDTUSDT expansion DNA.,-1.93,-2.17,NO
2026-01-30,AUSDT,Structural match with historical AUSDT expansion DNA.,-3.29,-3.57,NO
2026-01-30,STORJUSDT,Structural match with historical STORJUSDT expansion DNA.,-2.14,-2.71,NO
2026-01-30,SAHARAUSDT,Structural match with historical SAHARAUSDT expansion DNA.,-1.4,-4.99,NO
2026-01-30,VANRYUSDT,Structural match with historical VANRYUSDT expansion DNA.,-5.28,-5.8,NO
2026-01-30,OPUSDT,Structural match with historical OPUSDT expansion DNA.,-4.64,-4.95,NO
2026-01-30,SUNUSDT,Structural match with historical SUNUSDT expansion DNA.,5.14,3.72,NO
2026-01-30,RENDERUSDT,Structural match with historical RENDERUSDT expansion DNA.,-3.51,-4.06,NO
2026-01-30,PENDLEUSDT,Structural match with historical PENDLEUSDT expansion DNA.,-1.83,-2.75,NO
2026-01-30,CRVUSDT,Structural match with historical CRVUSDT expansion DNA.,-2.33,-2.57,NO
2026-01-30,OGUSDT,Structural match with historical OGUSDT expansion DNA.,-1.28,-1.74,NO
2026-01-30,ETHFIUSDT,Structural match with historical ETHFIUSDT expansion DNA.,-4.35,-4.52,NO
2026-01-30,USTCUSDT,Structural match with historical USTCUSDT expansion DNA.,-0.33,-0.65,NO
2026-01-30,ALCXUSDT,Structural match with historical ALCXUSDT expansion DNA.,-1.66,-2.42,NO
2026-01-30,BCHUSDT,Structural match with historical BCHUSDT expansion DNA.,-4.26,-4.91,NO
2026-01-30,BMTUSDT,Structural match with historical BMTUSDT expansion DNA.,-4.2,-4.44,NO
2026-01-30,FLOKIUSDT,Structural match with historical FLOKIUSDT expansion DNA.,-2.5,-2.6,NO
2026-01-30,HBARUSDT,Structural match with historical HBARUSDT expansion DNA.,-2.47,-2.84,NO
2026-01-30,HYPERUSDT,Structural match with historical HYPERUSDT expansion DNA.,-3.43,-4.06,NO
2026-01-30,SANTOSUSDT,Structural match with historical SANTOSUSDT expansion DNA.,-4.32,-5.43,NO
2026-01-30,IOTAUSDT,Structural match with historical IOTAUSDT expansion DNA.,-2.73,-2.85,NO
2026-01-30,KSMUSDT,Structural match with historical KSMUSDT expansion DNA.,-6.48,-6.63,NO
2026-01-30,WANUSDT,Structural match with historical WANUSDT expansion DNA.,-1.82,-2.52,NO
2026-01-30,WUSDT,Structural match with historical WUSDT expansion DNA.,-5.34,-6.05,NO
2026-01-30,ADXUSDT,Structural match with historical ADXUSDT expansion DNA.,-1.96,-2.88,NO
2026-01-30,SANDUSDT,Structural match with historical SANDUSDT expansion DNA.,-2.7,-3.04,NO
2026-01-30,ARBUSDT,Structural match with historical ARBUSDT expansion DNA.,-3.4,-3.76,NO
2026-01-30,KAITOUSDT,Structural match with historical KAITOUSDT expansion DNA.,-3.47,-4.4,NO
2026-01-30,CKBUSDT,Structural match with historical CKBUSDT expansion DNA.,-5.9,-7.17,NO
2026-01-30,TKOUSDT,Structural match with historical TKOUSDT expansion DNA.,-3.12,-4.16,NO
2026-01-30,CGPTUSDT,Structural match with historical CGPTUSDT expansion DNA.,-2.97,-3.11,NO
2026-01-30,BANKUSDT,Structural match with historical BANKUSDT expansion DNA.,0.0,-0.58,NO
2026-01-30,1000CATUSDT,Structural match with historical 1000CATUSDT expansion DNA.,-3.61,-4.42,NO
2026-01-30,MIRAUSDT,Structural match with historical MIRAUSDT expansion DNA.,-6.31,-7.36,NO
2026-01-30,KAVAUSDT,Structural match with historical KAVAUSDT expansion DNA.,-1.61,-1.75,NO
2026-01-30,SYNUSDT,Structural match with historical SYNUSDT expansion DNA.,5.79,4.82,NO
2026-01-30,HOTUSDT,Structural match with historical HOTUSDT expansion DNA.,-1.96,-2.18,NO
2026-01-30,SOLVUSDT,Structural match with historical SOLVUSDT expansion DNA.,-3.23,-3.81,NO
2026-01-30,OGNUSDT,Structural match with historical OGNUSDT expansion DNA.,-2.63,-3.32,NO
2026-01-30,TRXUSDT,Structural match with historical TRXUSDT expansion DNA.,0.2,-0.07,NO
2026-01-30,WALUSDT,Structural match with historical WALUSDT expansion DNA.,-7.73,-8.24,NO
2026-01-30,BATUSDT,Structural match with historical BATUSDT expansion DNA.,-3.92,-4.11,NO
2026-01-30,SUSHIUSDT,Structural match with historical SUSHIUSDT expansion DNA.,-3.85,-4.1,NO
2026-01-30,ORDIUSDT,Structural match with historical ORDIUSDT expansion DNA.,-2.34,-2.73,NO
2026-01-30,BANANAUSDT,Structural match with historical BANANAUSDT expansion DNA.,-3.45,-4.44,NO
2026-01-30,OPENUSDT,Structural match with historical OPENUSDT expansion DNA.,-1.57,-2.09,NO
2026-01-31,FORMUSDT,Structural match with historical FORMUSDT expansion DNA.,3.25,-1.68,NO
2026-01-31,MDTUSDT,Structural match with historical MDTUSDT expansion DNA.,8.22,0.74,NO
2026-01-31,AUSDT,Structural match with historical AUSDT expansion DNA.,-1.56,-4.87,NO
2026-01-31,STORJUSDT,Structural match with historical STORJUSDT expansion DNA.,-0.51,-2.2,NO
2026-01-31,SAHARAUSDT,Structural match with historical SAHARAUSDT expansion DNA.,2.05,-3.29,NO
2026-01-31,VANRYUSDT,Structural match with historical VANRYUSDT expansion DNA.,5.12,0.54,NO
2026-01-31,OPUSDT,Structural match with historical OPUSDT expansion DNA.,-3.08,-6.79,NO
2026-01-31,SUNUSDT,Structural match with historical SUNUSDT expansion DNA.,-3.37,-6.8,NO
2026-01-31,RENDERUSDT,Structural match with historical RENDERUSDT expansion DNA.,-1.09,-5.55,NO
2026-01-31,PENDLEUSDT,Structural match with historical PENDLEUSDT expansion DNA.,-7.95,-12.39,NO
2026-01-31,CRVUSDT,Structural match with historical CRVUSDT expansion DNA.,-3.64,-6.3,NO
2026-01-31,OGUSDT,Structural match with historical OGUSDT expansion DNA.,-0.96,-4.69,NO
2026-01-31,ETHFIUSDT,Structural match with historical ETHFIUSDT expansion DNA.,-1.05,-6.83,NO
2026-01-31,USTCUSDT,Structural match with historical USTCUSDT expansion DNA.,1.81,-2.8,NO
2026-01-31,ALCXUSDT,Structural match with historical ALCXUSDT expansion DNA.,0.93,-2.95,NO
2026-01-31,BCHUSDT,Structural match with historical BCHUSDT expansion DNA.,0.47,-2.76,NO
