symbol,signal_time,signal_type,atr_pct,rsi,peak_gain,max_drawdown,spread,tier
EPICUSDT,2025-10-24 04:00:00+00:00,TREND,17.16,58.28,4.14,-3.47,7.88,IRON
EPICUSDT,2025-10-25 04:00:00+00:00,NINJA,12.13,67.61,5.98,-1.2,7.26,BRONZE
EPICUSDT,2025-11-20 04:00:00+00:00,TREND,16.4,56.0,11.67,-3.66,15.91,SILVER
EPICUSDT,2025-11-21 12:00:00+00:00,TREND,15.81,56.23,11.84,-3.6,16.01,SILVER
EPICUSDT,2025-11-25 04:00:00+00:00,NINJA,13.02,63.75,8.03,-1.22,9.36,BRONZE
ERAUSDT,2025-08-04 20:00:00+00:00,TREND,21.13,61.87,10.9,-0.31,11.25,SILVER
ERAUSDT,2025-08-05 20:00:00+00:00,TREND,20.12,61.96,2.17,-5.52,8.14,IRON
ERAUSDT,2025-08-07 20:00:00+00:00,TREND,17.82,56.43,2.51,-1.71,4.29,IRON
ERAUSDT,2025-08-09 00:00:00+00:00,NINJA,14.22,65.02,3.45,-1.35,4.86,IRON
ERAUSDT,2025-08-10 04:00:00+00:00,NINJA,13.52,60.87,2.42,-8.82,12.33,IRON
ERAUSDT,2025-10-13 04:00:00+00:00,NINJA,25.29,73.96,5.59,-0.97,6.62,BRONZE
ERAUSDT,2025-10-14 04:00:00+00:00,TREND,26.9,65.05,0.35,-6.98,7.87,IRON
ERAUSDT,2025-10-19 12:00:00+00:00,NINJA,28.41,71.05,2.59,-2.33,5.04,IRON
ERAUSDT,2025-10-20 20:00:00+00:00,TREND,27.74,58.91,3.97,-4.62,9.01,IRON
ERAUSDT,2025-11-09 16:00:00+00:00,TREND,15.11,61.64,2.76,-1.59,4.42,IRON
ERAUSDT,2025-11-11 00:00:00+00:00,TREND,15.76,57.91,10.18,-8.46,20.37,SILVER
ERAUSDT,2025-11-16 08:00:00+00:00,TREND,16.7,67.59,15.59,-6.77,23.99,SILVER
ERAUSDT,2025-11-17 08:00:00+00:00,TREND,15.42,66.52,2.95,-12.22,17.28,IRON
ERAUSDT,2025-11-18 08:00:00+00:00,TREND,15.98,58.03,9.33,-2.86,12.55,BRONZE
ERAUSDT,2025-11-29 00:00:00+00:00,NINJA,12.11,62.59,0.6,-8.91,10.45,IRON
ETCUSDT,2024-12-22 16:00:00+00:00,NINJA,13.12,61.5,3.54,-2.7,6.41,IRON
ETCUSDT,2025-10-10 00:00:00+00:00,NINJA,12.35,70.19,7.51,-63.5,194.57,BRONZE
ETCUSDT,2025-10-14 04:00:00+00:00,NINJA,12.52,64.44,0.29,-7.38,8.28,IRON
ETCUSDT,2025-10-19 12:00:00+00:00,NINJA,13.37,74.71,4.44,-0.58,5.05,IRON
ETCUSDT,2025-10-20 12:00:00+00:00,NINJA,13.11,64.12,0.87,-3.85,4.91,IRON
ETCUSDT,2025-10-21 12:00:00+00:00,NINJA,13.35,72.27,4.46,-4.21,9.05,IRON
ETHFIUSDT,2024-04-06 00:00:00+00:00,TREND,18.77,55.54,7.41,-2.62,10.29,BRONZE
ETHFIUSDT,2024-04-07 00:00:00+00:00,TREND,17.96,55.13,8.35,-1.49,9.99,BRONZE
ETHFIUSDT,2024-04-08 00:00:00+00:00,TREND,16.42,60.75,15.95,-2.62,19.06,SILVER
ETHFIUSDT,2024-04-09 04:00:00+00:00,NINJA,19.17,70.27,2.0,-17.63,23.83,IRON
ETHFIUSDT,2024-04-19 20:00:00+00:00,TREND,21.96,57.65,15.96,-3.41,20.06,SILVER
ETHFIUSDT,2024-04-20 20:00:00+00:00,NINJA,19.48,70.76,0.34,-5.93,6.66,IRON
ETHFIUSDT,2024-04-21 20:00:00+00:00,TREND,19.57,65.41,5.08,-1.68,6.88,BRONZE
ETHFIUSDT,2024-04-22 20:00:00+00:00,TREND,17.82,62.1,1.41,-6.79,8.8,IRON
ETHFIUSDT,2024-04-30 00:00:00+00:00,NINJA,12.83,64.34,4.37,-14.4,21.93,IRON
ETHFIUSDT,2024-05-03 12:00:00+00:00,NINJA,12.42,60.96,12.26,-0.67,13.03,SILVER
ETHFIUSDT,2024-05-06 00:00:00+00:00,NINJA,12.44,61.67,4.6,-6.61,11.99,IRON
ETHFIUSDT,2024-06-20 08:00:00+00:00,NINJA,13.44,66.0,0.97,-8.28,10.08,IRON
ETHFIUSDT,2024-07-07 08:00:00+00:00,NINJA,14.17,62.79,6.9,-1.93,9.0,BRONZE
ETHFIUSDT,2024-07-08 08:00:00+00:00,NINJA,13.8,69.92,25.09,-0.15,25.28,GOLD
ETHFIUSDT,2024-07-09 08:00:00+00:00,NINJA,13.31,61.76,7.22,-0.37,7.62,BRONZE
ETHFIUSDT,2024-07-10 08:00:00+00:00,NINJA,13.28,61.75,7.1,-3.19,10.63,BRONZE
ETHFIUSDT,2024-07-14 16:00:00+00:00,NINJA,12.68,63.12,8.46,-0.38,8.87,BRONZE
ETHFIUSDT,2024-08-07 08:00:00+00:00,NINJA,14.84,66.55,1.92,-8.52,11.41,IRON
ETHFIUSDT,2024-08-08 16:00:00+00:00,NINJA,12.7,68.8,6.51,-2.55,9.3,BRONZE
ETHFIUSDT,2024-08-09 16:00:00+00:00,NINJA,13.25,60.19,3.47,-1.02,4.54,IRON
ETHFIUSDT,2024-08-13 20:00:00+00:00,NINJA,13.24,60.7,4.14,-4.54,9.09,IRON
ETHFIUSDT,2024-10-01 00:00:00+00:00,NINJA,12.33,64.67,3.73,-19.93,29.55,IRON
ETHFIUSDT,2024-10-05 12:00:00+00:00,NINJA,13.73,60.32,0.41,-6.79,7.72,IRON
ETHFIUSDT,2024-10-06 12:00:00+00:00,NINJA,12.41,61.2,8.52,-0.14,8.67,BRONZE
ETHFIUSDT,2024-10-08 00:00:00+00:00,NINJA,12.4,70.61,1.95,-4.91,7.22,IRON
ETHFIUSDT,2024-11-17 04:00:00+00:00,NINJA,12.33,64.74,3.86,-6.03,10.52,IRON
ETHFIUSDT,2024-11-22 00:00:00+00:00,NINJA,12.21,60.44,2.26,-7.46,10.51,IRON
ETHFIUSDT,2024-12-12 04:00:00+00:00,NINJA,12.11,63.99,4.92,-3.76,9.01,IRON
ETHFIUSDT,2024-12-13 04:00:00+00:00,NINJA,12.51,66.37,1.08,-5.83,7.34,IRON
ETHFIUSDT,2024-12-15 20:00:00+00:00,NINJA,12.22,64.22,7.89,-3.3,11.56,BRONZE
ETHFIUSDT,2024-12-17 08:00:00+00:00,NINJA,12.7,60.03,2.73,-7.7,11.3,IRON
ETHFIUSDT,2024-12-22 16:00:00+00:00,TREND,18.14,57.42,4.59,-3.83,8.76,IRON
ETHFIUSDT,2024-12-24 12:00:00+00:00,NINJA,13.63,64.83,5.93,-0.39,6.35,BRONZE
ETHFIUSDT,2024-12-25 12:00:00+00:00,NINJA,13.27,61.23,2.14,-7.92,10.92,IRON
ETHFIUSDT,2024-12-28 16:00:00+00:00,NINJA,12.47,64.89,3.29,-2.35,5.78,IRON
ETHFIUSDT,2025-01-31 04:00:00+00:00,NINJA,12.17,66.44,12.49,-0.9,13.52,SILVER
ETHFIUSDT,2025-02-05 08:00:00+00:00,NINJA,19.47,71.29,5.98,-4.38,10.84,BRONZE
ETHFIUSDT,2025-02-08 20:00:00+00:00,TREND,19.62,59.44,4.98,-1.87,6.98,IRON
ETHFIUSDT,2025-02-10 04:00:00+00:00,TREND,19.2,58.77,3.39,-1.87,5.36,IRON
ETHFIUSDT,2025-02-11 04:00:00+00:00,TREND,19.12,63.59,5.06,-6.97,12.93,BRONZE
ETHFIUSDT,2025-02-12 20:00:00+00:00,TREND,17.7,57.66,7.19,-1.4,8.71,BRONZE
ETHFIUSDT,2025-02-13 20:00:00+00:00,TREND,17.69,56.47,4.83,-2.33,7.33,IRON
ETHFIUSDT,2025-02-14 20:00:00+00:00,NINJA,16.82,70.29,0.93,-7.51,9.12,IRON
ETHFIUSDT,2025-03-06 08:00:00+00:00,NINJA,13.75,74.68,1.26,-10.0,12.52,IRON
ETHFIUSDT,2025-03-13 00:00:00+00:00,TREND,15.2,55.0,1.32,-7.03,8.98,IRON
ETHFIUSDT,2025-03-15 12:00:00+00:00,NINJA,13.48,65.75,1.71,-4.7,6.73,IRON
ETHFIUSDT,2025-05-14 00:00:00+00:00,NINJA,12.17,70.03,9.94,-7.75,19.18,BRONZE
ETHFIUSDT,2025-05-15 04:00:00+00:00,NINJA,13.29,65.49,25.72,-5.54,33.09,GOLD
ETHFIUSDT,2025-05-16 04:00:00+00:00,TREND,15.57,57.21,5.87,-12.63,21.17,BRONZE
ETHFIUSDT,2025-05-20 00:00:00+00:00,TREND,19.05,56.7,4.31,-5.85,10.78,IRON
ETHFIUSDT,2025-05-21 08:00:00+00:00,TREND,18.77,61.28,8.68,-4.64,13.97,BRONZE
ETHFIUSDT,2025-05-22 08:00:00+00:00,TREND,17.74,56.5,5.62,-2.48,8.31,BRONZE
ETHFIUSDT,2025-05-26 04:00:00+00:00,TREND,15.9,62.35,3.43,-5.02,8.9,IRON
ETHFIUSDT,2025-05-27 08:00:00+00:00,NINJA,13.76,67.63,17.52,-0.61,18.25,SILVER
ETHFIUSDT,2025-05-28 08:00:00+00:00,NINJA,13.18,64.22,11.96,-4.67,17.44,SILVER
ETHFIUSDT,2025-05-29 08:00:00+00:00,NINJA,12.59,63.52,1.45,-15.86,20.57,IRON
ETHFIUSDT,2025-06-02 04:00:00+00:00,NINJA,13.12,61.52,10.66,-2.45,13.43,SILVER
ETHFIUSDT,2025-06-03 04:00:00+00:00,NINJA,12.85,62.5,6.36,-0.59,6.99,BRONZE
ETHFIUSDT,2025-06-04 12:00:00+00:00,NINJA,13.56,63.16,3.56,-8.02,12.59,IRON
ETHFIUSDT,2025-06-08 00:00:00+00:00,NINJA,12.96,67.57,3.04,-2.6,5.79,IRON
ETHFIUSDT,2025-06-09 12:00:00+00:00,NINJA,12.02,60.94,16.02,0.0,16.02,SILVER
ETHFIUSDT,2025-10-13 04:00:00+00:00,TREND,20.24,58.77,8.06,-1.95,10.21,BRONZE
ETHFIUSDT,2025-10-14 04:00:00+00:00,TREND,20.97,55.33,3.12,-8.96,13.27,IRON
ETHFIUSDT,2025-10-19 12:00:00+00:00,NINJA,21.17,70.2,5.69,-2.24,8.11,BRONZE
ETHFIUSDT,2025-10-21 12:00:00+00:00,TREND,22.34,56.45,11.33,-1.29,12.79,SILVER
EULUSDT,2025-10-26 00:00:00+00:00,TREND,15.33,68.58,8.33,-0.62,9.0,BRONZE
EULUSDT,2025-10-27 00:00:00+00:00,NINJA,12.34,61.16,0.18,-7.01,7.73,IRON
EULUSDT,2025-11-09 04:00:00+00:00,NINJA,12.94,65.89,12.92,-0.78,13.81,SILVER
EULUSDT,2025-11-10 04:00:00+00:00,NINJA,12.54,65.5,5.27,-3.06,8.59,BRONZE
EULUSDT,2025-11-11 08:00:00+00:00,NINJA,12.73,62.79,0.57,-5.48,6.4,IRON
FARMUSDT,2024-04-08 12:00:00+00:00,NINJA,13.34,74.6,3.12,-17.73,25.34,IRON
FARMUSDT,2024-04-09 12:00:00+00:00,TREND,15.16,66.23,71.73,-1.92,75.1,DIAMOND
FARMUSDT,2024-04-10 12:00:00+00:00,NINJA,14.03,66.73,6.66,-15.62,26.4,BRONZE
FARMUSDT,2024-04-11 12:00:00+00:00,TREND,16.02,65.54,10.06,-3.0,13.47,SILVER
FARMUSDT,2024-04-18 20:00:00+00:00,TREND,29.12,62.38,1.95,-10.82,14.32,IRON
FARMUSDT,2024-04-20 12:00:00+00:00,TREND,31.47,56.95,8.86,-0.68,9.6,BRONZE
FARMUSDT,2024-04-21 16:00:00+00:00,TREND,21.01,65.27,40.65,-1.24,42.42,DIAMOND
FARMUSDT,2024-04-22 16:00:00+00:00,TREND,20.27,69.34,3.47,-9.35,14.14,IRON
FARMUSDT,2024-04-23 16:00:00+00:00,TREND,21.1,63.93,2.66,-9.93,13.97,IRON
FARMUSDT,2024-04-26 20:00:00+00:00,TREND,15.78,61.81,2.29,-3.42,5.91,IRON
FARMUSDT,2024-11-18 00:00:00+00:00,NINJA,12.21,72.64,23.28,-8.72,35.06,GOLD
FARMUSDT,2024-11-19 00:00:00+00:00,NINJA,13.51,64.61,1.17,-9.33,11.58,IRON
FARMUSDT,2024-11-23 04:00:00+00:00,NINJA,14.67,60.04,9.95,-0.75,10.78,BRONZE
FARMUSDT,2024-11-24 04:00:00+00:00,NINJA,14.51,60.97,0.54,-9.76,11.41,IRON
FARMUSDT,2024-11-25 08:00:00+00:00,TREND,15.67,55.84,1.39,-5.27,7.03,IRON
FARMUSDT,2024-11-28 00:00:00+00:00,TREND,15.22,60.19,5.31,-1.38,6.79,BRONZE
FARMUSDT,2024-11-29 00:00:00+00:00,NINJA,14.93,61.66,3.44,-1.08,4.58,IRON
FARMUSDT,2024-11-30 04:00:00+00:00,NINJA,14.7,60.1,3.77,-2.24,6.15,IRON
FARMUSDT,2024-12-13 00:00:00+00:00,NINJA,12.37,74.59,5.49,-2.53,8.23,BRONZE
FARMUSDT,2024-12-14 04:00:00+00:00,NINJA,13.52,60.26,1.59,-5.84,7.9,IRON
FARMUSDT,2024-12-22 16:00:00+00:00,NINJA,14.76,63.18,2.71,-3.27,6.18,IRON
FARMUSDT,2025-03-30 04:00:00+00:00,TREND,15.78,60.22,24.11,-5.49,31.32,GOLD
FARMUSDT,2025-04-09 00:00:00+00:00,NINJA,13.2,60.55,7.98,-5.3,14.02,BRONZE
FARMUSDT,2025-04-10 00:00:00+00:00,NINJA,13.05,64.02,0.85,-5.52,6.75,IRON
FARMUSDT,2025-04-11 04:00:00+00:00,NINJA,12.37,62.96,2.35,-1.84,4.28,IRON
FARMUSDT,2025-11-10 08:00:00+00:00,NINJA,12.42,60.35,4.32,-1.79,6.22,IRON
FARMUSDT,2025-11-11 08:00:00+00:00,NINJA,13.0,62.15,3.2,-3.45,6.88,IRON
FETUSDT,2024-03-03 00:00:00+00:00,NINJA,12.03,70.67,8.77,-9.62,20.34,BRONZE
FETUSDT,2024-03-04 08:00:00+00:00,NINJA,12.54,65.92,6.92,-5.87,13.59,BRONZE
FETUSDT,2024-03-10 00:00:00+00:00,NINJA,13.64,62.45,0.97,-13.8,17.13,IRON
FETUSDT,2024-03-14 16:00:00+00:00,NINJA,14.82,63.93,13.28,-11.13,27.47,SILVER
FETUSDT,2024-03-17 12:00:00+00:00,TREND,16.38,59.83,11.44,-4.17,16.29,SILVER
FETUSDT,2024-03-20 16:00:00+00:00,TREND,16.02,55.45,10.16,-4.28,15.09,SILVER
FETUSDT,2024-03-22 04:00:00+00:00,TREND,16.78,60.97,3.27,-5.77,9.59,IRON
FETUSDT,2024-03-24 20:00:00+00:00,NINJA,14.53,62.9,10.7,0.0,10.7,SILVER
FETUSDT,2024-03-26 00:00:00+00:00,NINJA,13.36,71.84,13.77,-0.49,14.33,SILVER
FETUSDT,2024-03-27 16:00:00+00:00,NINJA,12.77,65.75,13.11,-4.41,18.33,SILVER
FETUSDT,2024-03-28 16:00:00+00:00,NINJA,12.17,67.39,2.28,-9.61,13.16,IRON
FETUSDT,2024-04-15 04:00:00+00:00,TREND,16.01,56.7,11.65,-6.72,19.69,SILVER
FETUSDT,2024-04-16 04:00:00+00:00,TREND,15.24,55.88,5.71,-4.63,10.84,BRONZE
FETUSDT,2024-04-18 20:00:00+00:00,TREND,15.23,56.26,5.92,-10.14,17.87,BRONZE
FETUSDT,2024-04-19 20:00:00+00:00,TREND,15.18,64.0,16.78,-3.24,20.69,SILVER
FETUSDT,2024-04-21 04:00:00+00:00,NINJA,14.27,70.68,0.87,-6.61,8.01,IRON
FETUSDT,2024-04-22 04:00:00+00:00,NINJA,13.78,73.41,4.52,-2.98,7.73,IRON
FETUSDT,2024-04-24 04:00:00+00:00,NINJA,14.99,63.17,6.94,-10.36,19.3,BRONZE
FETUSDT,2024-06-19 16:00:00+00:00,NINJA,13.34,62.61,30.25,-0.75,31.23,DIAMOND
FETUSDT,2024-06-22 00:00:00+00:00,NINJA,12.58,61.44,0.51,-7.71,8.9,IRON
FETUSDT,2024-06-25 00:00:00+00:00,NINJA,12.76,67.81,5.8,-3.21,9.31,BRONZE
FETUSDT,2024-06-27 00:15:00+00:00,NINJA,13.61,66.31,0.98,-14.35,17.9,IRON
FETUSDT,2024-07-01 04:00:00+00:00,TREND,16.03,56.8,6.16,-11.04,19.33,BRONZE
FETUSDT,2024-07-07 08:00:00+00:00,TREND,16.16,62.71,1.76,-11.62,15.14,IRON
FETUSDT,2024-07-10 04:00:00+00:00,NINJA,12.44,65.67,1.89,-3.77,5.88,IRON
FETUSDT,2024-08-07 16:00:00+00:00,NINJA,13.48,61.13,2.85,-6.89,10.46,IRON
FETUSDT,2024-08-11 00:00:00+00:00,NINJA,13.94,68.21,5.34,-9.68,16.63,BRONZE
FETUSDT,2024-08-14 04:00:00+00:00,NINJA,12.69,63.16,4.52,-3.17,7.94,IRON
FETUSDT,2024-09-01 04:00:00+00:00,NINJA,12.49,60.74,7.67,-0.97,8.72,BRONZE
FETUSDT,2024-12-12 04:00:00+00:00,NINJA,12.15,63.7,1.67,-5.71,7.82,IRON
FETUSDT,2024-12-22 16:00:00+00:00,TREND,15.44,58.82,3.98,-3.34,7.57,IRON
FETUSDT,2025-02-01 04:00:00+00:00,NINJA,12.61,61.64,2.63,-11.4,15.84,IRON
FETUSDT,2025-02-05 08:00:00+00:00,NINJA,15.01,70.03,1.13,-6.53,8.2,IRON
FETUSDT,2025-02-09 00:00:00+00:00,NINJA,14.81,61.45,6.8,-1.77,8.73,BRONZE
FETUSDT,2025-02-10 04:00:00+00:00,NINJA,14.18,72.14,4.66,-1.17,5.9,IRON
FETUSDT,2025-02-11 04:00:00+00:00,NINJA,13.49,71.58,7.67,-3.51,11.59,BRONZE
FETUSDT,2025-02-12 20:00:00+00:00,NINJA,12.79,60.25,5.28,-4.4,10.12,BRONZE
FETUSDT,2025-02-14 00:00:00+00:00,NINJA,12.86,61.45,8.67,-0.39,9.09,BRONZE
FETUSDT,2025-03-13 08:00:00+00:00,NINJA,14.96,69.38,3.64,-4.24,8.23,IRON
FETUSDT,2025-03-14 08:00:00+00:00,NINJA,13.95,65.52,5.75,0.0,5.75,BRONZE
FETUSDT,2025-03-15 08:00:00+00:00,NINJA,13.57,61.32,4.3,-0.59,4.91,IRON
FETUSDT,2025-10-13 04:00:00+00:00,TREND,18.16,59.79,4.58,-4.85,9.92,IRON
FETUSDT,2025-10-19 12:00:00+00:00,NINJA,22.98,73.7,16.41,-0.38,16.85,SILVER
FETUSDT,2025-10-20 12:00:00+00:00,TREND,24.89,62.8,1.81,-10.56,13.83,IRON
FETUSDT,2025-10-21 12:00:00+00:00,TREND,27.35,55.77,4.01,-9.51,14.94,IRON
FETUSDT,2025-10-24 04:00:00+00:00,NINJA,14.18,71.4,6.52,-0.35,6.9,BRONZE
FETUSDT,2025-10-25 04:00:00+00:00,NINJA,12.48,69.04,0.49,-3.31,3.93,IRON
FETUSDT,2025-11-08 12:00:00+00:00,NINJA,13.4,68.35,4.9,-24.75,39.4,IRON
FETUSDT,2025-11-09 16:00:00+00:00,NINJA,14.11,62.35,14.34,-1.83,16.47,SILVER
FETUSDT,2025-11-11 00:00:00+00:00,TREND,16.41,60.74,10.7,-6.81,18.79,SILVER
FETUSDT,2025-11-17 04:00:00+00:00,TREND,20.91,57.95,3.29,-5.42,9.21,IRON
FETUSDT,2025-11-18 12:00:00+00:00,TREND,19.59,55.8,18.54,-0.07,18.63,SILVER
FETUSDT,2025-11-19 12:00:00+00:00,TREND,18.52,58.75,12.93,-5.18,19.1,SILVER
FETUSDT,2025-11-20 12:00:00+00:00,TREND,19.84,65.51,3.38,-20.04,29.29,IRON
FETUSDT,2025-11-23 12:00:00+00:00,TREND,15.26,56.23,3.16,-5.76,9.46,IRON
FETUSDT,2025-11-24 16:00:00+00:00,NINJA,14.35,60.66,4.3,-6.14,11.12,IRON
FETUSDT,2025-11-28 20:00:00+00:00,NINJA,12.4,62.38,4.01,-3.52,7.81,IRON
FFUSDT,2025-10-13 00:00:00+00:00,TREND,24.06,57.41,40.88,-2.59,44.63,DIAMOND
FFUSDT,2025-10-14 00:00:00+00:00,NINJA,23.33,74.25,7.09,-17.53,29.86,BRONZE
FFUSDT,2025-10-20 00:00:00+00:00,TREND,22.08,59.4,19.55,-3.39,23.74,SILVER
FFUSDT,2025-10-21 00:00:00+00:00,TREND,19.45,59.72,18.69,-5.55,25.66,SILVER
FFUSDT,2025-10-22 04:00:00+00:00,TREND,22.98,65.63,0.11,-19.03,23.64,IRON
FFUSDT,2025-10-23 08:00:00+00:00,TREND,20.71,58.61,19.0,-0.19,19.22,SILVER
FFUSDT,2025-10-24 12:00:00+00:00,TREND,15.74,59.32,7.18,-2.13,9.52,BRONZE
FFUSDT,2025-10-25 12:00:00+00:00,TREND,15.59,67.17,3.59,-4.67,8.67,IRON
FFUSDT,2025-10-26 16:00:00+00:00,NINJA,13.63,74.4,15.48,-5.91,22.73,SILVER
FFUSDT,2025-11-02 04:00:00+00:00,TREND,20.5,55.48,4.29,-9.58,15.34,IRON
FFUSDT,2025-11-05 08:00:00+00:00,TREND,17.38,58.92,5.67,-2.86,8.79,BRONZE
FFUSDT,2025-11-07 16:00:00+00:00,TREND,16.44,62.27,18.27,-0.03,18.31,SILVER
FFUSDT,2025-11-08 16:00:00+00:00,TREND,15.57,68.37,3.58,-5.22,9.29,IRON
FFUSDT,2025-11-09 16:00:00+00:00,NINJA,13.96,67.23,14.09,-0.14,14.24,SILVER
FFUSDT,2025-11-20 00:00:00+00:00,NINJA,12.45,63.3,1.86,-9.62,12.7,IRON
FFUSDT,2025-11-24 00:00:00+00:00,NINJA,12.14,66.11,10.35,-2.8,13.53,SILVER
FFUSDT,2025-11-25 00:00:00+00:00,NINJA,12.03,60.31,3.18,-4.22,7.72,IRON
FIDAUSDT,2024-03-16 00:00:00+00:00,NINJA,14.75,61.48,28.65,-6.96,38.29,GOLD
FIDAUSDT,2024-03-17 00:00:00+00:00,NINJA,13.13,62.05,17.05,-2.85,20.49,SILVER
FIDAUSDT,2024-03-18 00:00:00+00:00,TREND,15.48,58.14,2.44,-12.08,16.51,IRON
FIDAUSDT,2024-03-21 16:00:00+00:00,TREND,16.22,55.44,1.88,-7.48,10.12,IRON
FIDAUSDT,2024-03-24 20:00:00+00:00,TREND,16.3,55.57,12.18,0.02,12.16,SILVER
FIDAUSDT,2024-03-25 20:00:00+00:00,TREND,15.71,63.12,5.01,-4.55,10.01,BRONZE
FIDAUSDT,2024-03-26 20:00:00+00:00,TREND,15.32,66.04,4.08,-4.29,8.74,IRON
FIDAUSDT,2024-03-29 20:00:00+00:00,NINJA,13.42,60.76,7.24,-1.96,9.39,BRONZE
FIDAUSDT,2024-04-16 08:00:00+00:00,TREND,16.88,58.71,4.69,-4.26,9.35,IRON
FIDAUSDT,2024-04-18 08:00:00+00:00,TREND,15.08,59.15,8.52,-3.75,12.75,BRONZE
FIDAUSDT,2024-04-19 08:00:00+00:00,NINJA,14.78,60.34,1.71,-2.96,4.82,IRON
FIDAUSDT,2024-04-20 08:00:00+00:00,NINJA,13.92,67.72,8.7,-1.41,10.25,BRONZE
FIDAUSDT,2024-04-21 12:00:00+00:00,NINJA,13.8,71.53,5.43,-3.2,8.92,BRONZE
FIDAUSDT,2024-04-22 12:00:00+00:00,NINJA,13.18,67.34,2.99,-1.41,4.47,IRON
FIDAUSDT,2024-04-23 12:00:00+00:00,NINJA,12.46,65.41,3.87,-1.02,4.93,IRON
FIDAUSDT,2024-06-13 16:00:00+00:00,TREND,16.31,55.01,9.5,-3.09,12.98,BRONZE
FIDAUSDT,2024-06-16 04:00:00+00:00,TREND,17.15,60.31,12.19,-0.64,12.9,SILVER
FIDAUSDT,2024-06-17 08:00:00+00:00,TREND,19.02,56.17,2.9,-21.15,30.49,IRON
FIDAUSDT,2024-06-23 08:00:00+00:00,TREND,15.36,67.43,14.97,-7.12,23.78,SILVER
FIDAUSDT,2024-06-28 04:00:00+00:00,NINJA,12.26,69.98,8.51,-5.59,14.93,BRONZE
FIDAUSDT,2024-07-07 12:00:00+00:00,NINJA,13.29,65.73,0.89,-8.88,10.72,IRON
FIDAUSDT,2024-07-09 20:00:00+00:00,NINJA,12.14,60.52,3.61,-0.97,4.62,IRON
FIDAUSDT,2024-08-07 08:00:00+00:00,NINJA,12.23,65.19,1.53,-12.16,15.59,IRON
FIDAUSDT,2024-09-24 04:00:00+00:00,NINJA,12.51,63.32,36.01,-0.34,36.47,DIAMOND
FIDAUSDT,2024-09-25 04:00:00+00:00,NINJA,14.42,70.52,0.19,-8.61,9.64,IRON
FIDAUSDT,2024-09-26 04:00:00+00:00,NINJA,14.51,63.1,4.99,-1.14,6.2,IRON
FIDAUSDT,2024-09-28 04:00:00+00:00,NINJA,14.33,61.43,5.78,-1.67,7.58,BRONZE
FIDAUSDT,2024-12-12 04:00:00+00:00,NINJA,14.79,64.33,1.75,-6.7,9.06,IRON
FIDAUSDT,2024-12-13 04:00:00+00:00,TREND,15.02,62.41,1.33,-3.58,5.09,IRON
FIDAUSDT,2024-12-17 00:00:00+00:00,NINJA,13.78,62.18,0.94,-7.27,8.85,IRON
FIDAUSDT,2024-12-22 16:00:00+00:00,TREND,17.27,59.16,4.88,-2.99,8.11,IRON
FIDAUSDT,2024-12-24 04:00:00+00:00,NINJA,12.23,61.74,7.55,-0.08,7.63,BRONZE
FIDAUSDT,2025-01-31 04:00:00+00:00,NINJA,12.15,70.31,4.55,-1.97,6.65,IRON
FIDAUSDT,2025-02-01 04:00:00+00:00,NINJA,12.81,62.5,1.35,-12.32,15.59,IRON
FIDAUSDT,2025-02-05 08:00:00+00:00,NINJA,13.51,70.16,1.76,-5.6,7.79,IRON
FIDAUSDT,2025-02-08 20:00:00+00:00,NINJA,13.55,67.09,3.74,-3.0,6.95,IRON
FIDAUSDT,2025-02-10 04:00:00+00:00,NINJA,13.13,65.05,6.29,-0.55,6.88,BRONZE
FIDAUSDT,2025-02-11 04:00:00+00:00,NINJA,12.9,64.44,5.87,-3.93,10.2,BRONZE
FIDAUSDT,2025-02-14 16:00:00+00:00,NINJA,12.17,67.26,2.8,-3.0,5.99,IRON
FIDAUSDT,2025-03-03 00:00:00+00:00,NINJA,12.33,68.05,1.73,-17.77,23.73,IRON
FIDAUSDT,2025-03-06 08:00:00+00:00,NINJA,12.33,70.57,1.73,-8.55,11.24,IRON
FIDAUSDT,2025-03-11 20:00:00+00:00,NINJA,13.65,61.57,2.35,-4.87,7.59,IRON
FIDAUSDT,2025-03-12 20:00:00+00:00,NINJA,13.29,61.51,1.71,-3.15,5.02,IRON
FIDAUSDT,2025-03-14 08:00:00+00:00,NINJA,12.73,66.91,2.14,-1.16,3.34,IRON
FIDAUSDT,2025-03-15 20:00:00+00:00,NINJA,12.23,65.79,1.95,-4.61,6.88,IRON
FIDAUSDT,2025-04-13 08:00:00+00:00,NINJA,12.09,71.13,3.5,-7.55,11.95,IRON
FIDAUSDT,2025-05-14 00:00:00+00:00,NINJA,12.03,71.56,3.37,-11.26,16.48,IRON
FIDAUSDT,2025-05-18 08:00:00+00:00,TREND,15.1,55.25,10.32,-6.6,18.11,SILVER
FIDAUSDT,2025-05-19 12:00:00+00:00,TREND,15.56,58.59,8.23,-1.01,9.34,BRONZE
FIDAUSDT,2025-05-21 12:00:00+00:00,TREND,15.13,57.14,5.71,-1.98,7.85,BRONZE
FIDAUSDT,2025-05-22 12:00:00+00:00,NINJA,13.45,62.02,9.98,-3.29,13.72,BRONZE
FIDAUSDT,2025-10-10 08:00:00+00:00,TREND,15.71,57.78,2.16,-61.88,168.0,IRON
FIDAUSDT,2025-10-13 04:00:00+00:00,NINJA,12.76,69.85,9.09,0.0,9.09,BRONZE
